imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,collection,overview,tagline,cluster_no,embedding_x,embedding_y
tt0938283,10196,The Last Airbender,The Last Airbender,2010-06-30,103,"Action,Adventure,Fantasy",US,en,en,150000000,318502923,4.0,153315,4.7,2916,28.872,,"The story follows the adventures of Aang, a young successor to a long line of Avatars, who must put his childhood ways aside and stop the Fire Nation from enslaving the Water, Earth and Air nations.","Four nations, one destiny",6,13.433471413054454,-2.8727129212837097
tt0327437,10204,Around the World in 80 Days,Around the World in 80 Days,2004-06-16,120,"Action,Adventure,Comedy","DE,IE,GB,US",en,"de,en,fr,hi,tr,cn",110000000,72178895,5.9,85410,5.9,1805,28.833,,"A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.",Let your imagination soar.,0,0.5605968759918715,-11.057325650505025
tt0103893,10206,Buffy the Vampire Slayer,Buffy the Vampire Slayer,1992-07-24,86,"Action,Comedy,Horror",US,en,en,7000000,16624456,5.7,40142,5.5,539,13.831,,"Blonde, bouncy Buffy is your typical high school cheerleader. But all that changes when a strange man informs her she's been chosen by fate to kill vampires.",She knows a sucker when she sees one.,4,12.11349427435131,-9.029086866827505
tt0120841,10216,Species II,Species II,1998-04-10,93,"Science Fiction,Action,Horror",US,en,en,35000000,19165560,4.5,27555,5.1,445,26.142,Species Collection,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",Mating season begins...,0,5.934239878388891,-13.423050645448829
tt0097659,10222,Kickboxer,Kickboxer,1989-04-20,97,"Action,Thriller",US,en,en,1500000,14697005,6.5,50533,6.8,919,14.17,Kickboxer Collection,"If your enemy refuses to be humbled... Destroy him. Accompanied by his brother Kurt (Van Damme), American kickboxing champion Eric Sloane (Dennis Alexio), arrives in Thailand to defeat the Eastern warriors at their own sport. His opponent: ruthless fighter and Thai champion, Tong Po. Tong not only defeats Eric, he paralyzes him for life. Crazed with anger, Kurt vows revenge.",An Ancient Sport Becomes A Deadly Game.,9,10.27130276608349,5.891188315196156
tt0190641,10228,Pokémon: The First Movie - Mewtwo Strikes Back,劇場版ポケットモンスター ミュウツーの逆襲,1998-07-18,85,"Animation,Family,Adventure,Fantasy,Action",JP,ja,ja,30000000,163644662,6.3,40114,6.9,1045,16.686,Pokémon Collection,"The adventure explodes into action with the debut of Mewtwo, a bio-engineered Pokemon created from the DNA of Mew, the rarest of all Pokemon. Determined to prove its superiority, Mewtwo lures Satoshi, Pikachu and others into a Pokemon match like none before. Mewtwo vs. Mew. Super-clones vs. Pokemon. It's the ultimate showdown ... with the very future of the world at stake!",The Pokémon Match of All Time is Here.,2,10.472710946777744,-4.046161623148801
tt0102803,10249,The Rocketeer,The Rocketeer,1991-06-21,108,"Action,Adventure,Science Fiction,Family",US,en,en,42000000,62000000,6.5,53300,6.5,609,12.143,,"Young pilot Cliff Secord stumbles on a top secret rocket-pack and with the help of his mechanic/mentor, he attempts to save his girl and stop the Nazis as 'The Rocketeer'.","Three years before the United States declares war, Cliff Secord leads America's first battle against the Nazis.",2,-8.929419055098336,-5.215323676573022
tt0089370,10303,The Jewel of the Nile,The Jewel of the Nile,1985-08-01,106,"Adventure,Action,Comedy,Romance",US,en,"ar,en",25000000,96773200,6.2,51138,6.2,762,12.674,Romancing the Stone Collection,"Joan Wilder is thrust back into a world of murder, chases, foreign intrigue... and love. This time out she's duped by a duplicitous Arab dignitary who brings her to the Middle East, ostensibly to write a book about his life. Of course he's up to no good, and Joan is just another pawn in his wicked game. But Jack Colton and his sidekick Ralph show up to help our intrepid heroine save the day.",They're back again...and romancing a brand new stone.,3,-17.262308644941957,-0.4685446860045492
tt0082186,10323,Clash of the Titans,Clash of the Titans,1981-06-12,118,"Action,Adventure,Family,Fantasy",US,en,"en,es",15000000,41092328,6.9,41308,6.9,495,15.951,,"To win the right to marry his love, the beautiful princess Andromeda, and fulfil his destiny, Perseus must complete various tasks including taming Pegasus, capturing Medusa's head, and battling the Kraken monster.",You will feel the power. Live the adventure. Experience the fantastic.,6,16.561183563917982,-3.0861586531956258
tt0112715,10329,Congo,Congo,1995-06-09,109,"Action,Adventure,Science Fiction",US,en,"en,fr",50000000,152022101,5.3,42543,5.4,591,13.381,,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",Where you are the endangered species.,0,1.1019758701711615,-13.620339516026846
tt0120177,10336,Spawn,Spawn,1997-07-31,96,"Action,Adventure,Fantasy,Horror,Science Fiction,Thriller",US,en,en,40000000,87840042,5.3,64226,5.3,893,15.796,,"After being murdered by corrupt colleagues in a covert government agency, Al Simmons makes a pact with the devil to be resurrected to see his beloved wife Wanda. In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",Born in darkness. Sworn to justice.,8,-0.8216882156700269,0.35762116131969374
tt0097637,10345,K-9,K-9,1989-04-28,101,"Action,Comedy,Crime",US,en,en,17000000,78247647,6.0,31592,6.0,664,10.252,K-9 Collection,"The extravagant cop Michael Dooley needs some help to fight a drug dealer who has tried to kill him. A ""friend"" gives him a dog named Jerry Lee (Officer Lewis), who has been trained to smell drugs. With his help, Dooley sets out to put his enemy behind the bars, but Jerry Lee has a personality of his own and works only when he wants to. On the other hand, the dog is quite good at destroying Dooley's car, house and sex-life...",Meet the two toughest cops in town.  One's just a little smarter than the other!,8,-3.9509385617556587,13.287791414761035
tt0120461,10357,Volcano,Volcano,1997-04-25,104,"Science Fiction,Action,Drama,Thriller",US,en,"de,es,en",90000000,122823468,5.5,72278,5.8,1016,14.273,,"An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, working with a geologist, must then use every resource in the city to try and stop the volcano from consuming LA.",The coast is toast.,0,2.888427937719683,-18.30223317591223
tt0176269,10366,Universal Soldier: The Return,Universal Soldier: The Return,1999-08-05,82,"Action,Science Fiction",US,en,en,45000000,10667893,4.2,27857,5.2,458,15.671,Universal Soldier Collection,"Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When Seth, the supercomputer controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles Seth and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil.",Prepare to become obsolete,2,4.816240372470453,-5.356027662672476
tt0129167,10386,The Iron Giant,The Iron Giant,1999-08-06,86,"Animation,Family,Adventure,Action,Science Fiction,Comedy",US,en,en,70000000,23159305,8.0,172861,7.9,4008,48.334,,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",It came from outer space!,0,0.6659682172154922,-11.730084188972153
tt0105275,10412,Romper Stomper,Romper Stomper,1992-03-05,94,"Action,Drama,Thriller",AU,en,"pt,de,en,ja,vi",0,0,6.8,37510,6.6,335,11.021,,"Nazi skinheads in Melbourne take out their anger on local Vietnamese, who are seen as threatening racial purity. Finally the Vietnamese have had enough and confront the skinheads in an all-out confrontation, sending the skinheads running. A woman who is prone to epileptic seizures joins the skins' merry band, and helps them on their run from justice, but is her affliction also a sign of impurity?",Give him smack in head special...,4,10.381214321732022,-9.037572042041004
tt0113243,10428,Hackers,Hackers,1995-09-14,107,"Action,Crime,Thriller,Drama",US,en,"en,it,ja,ru",20000000,7563728,6.3,65541,6.3,846,15.119,,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",Their crime is curiosity.,2,-0.4173452847951649,-1.600977427969792
tt0499556,10431,War,War,2007-08-24,103,"Action,Thriller","US,CA",en,"cn,zh,en,ja",25000000,40452643,6.2,85777,6.3,1147,16.995,,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",Vengeance is the ultimate weapon.,8,-3.6414089208825566,5.177786324989857
tt0208988,10461,Get Carter,Get Carter,2000-10-06,102,"Action,Drama,Thriller,Crime",US,en,en,63600000,19412993,5.2,32722,5.1,371,10.677,,"Remake of the British classic. Jack Carter, a mob enforcer living in Las Vegas, travels back to his hometown of Seattle for his brother's funeral. During this visit, Carter realizes that the death of his brother was not accidental, but a murder. With this knowledge, Carter sets out to kill all those responsible.",The Truth Hurts,5,0.9622616503486782,8.910788915081822
tt0132245,10477,Driven,Driven,2001-04-27,116,Action,"AU,CA,US",en,"en,de,es",94000000,54744738,4.6,39406,5.1,487,17.335,,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",Get ready for the race of your life.,3,-12.327855818146361,12.296651302255446
tt0160797,10479,Rules of Engagement,Rules of Engagement,2000-04-07,128,"Action,Adventure,Drama,History,War",US,en,"ar,en",60000000,71000000,6.4,44514,6.2,465,12.357,,"Part war movie, part courtroom thriller, this gripping drama finds a war hero put on trial for a rescue mission gone terribly wrong with only his doubtful friend and fellow marine to represent him.",A hero should never have to stand alone.,3,-5.323837900300613,-8.637215302253068
tt0452608,10483,Death Race,Death Race,2008-08-22,105,"Action,Thriller,Science Fiction","GB,US,DE",en,en,45000000,76014335,6.4,198307,6.2,2766,27.919,Death Race Collection,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",Get ready for a killer race.,3,-12.188955147183036,-4.962894553012713
